-1.8129,4.14585,21.781981
-1.21921,4.09824,21.7935646666667
-1.2429,4.08988,21.781981
0.02777,4.15743,21.7935646666667
-0.79457,4.11368,21.781981
0.51368,4.18591,21.7935646666667
-1.86026,4.05642,21.781981
-1.09672,4.09567,21.7935646666667
-0.8942,4.07315,22.0020396666667
-0.67044,4.11497,22.0020396666667
-1.40132,4.08988,22.0020396666667
0.59453,4.17176,22.0020396666667
-1.7639,4.08087,22.0020396666667
-1.09345,4.08408,22.0020396666667
-1.63487,4.05256,22.0020396666667
-1.58179,4.04999,22.0020396666667
-1.05752,4.07636,22.0020396666667
-0.8599,4.08601,22.0020396666667
-1.71653,4.0442,22.0020396666667
-1.09345,4.07057,22.0020396666667
-2.0489,4.07122,22.0020396666667
-1.14653,4.06478,22.2105146666667
0.14291,4.12655,22.0020396666667
-0.48671,4.11368,22.2105146666667
-0.61736,4.09438,22.2220983333333
0.24745,4.13573,22.2105146666667
1.77543,4.18527,22.2105146666667
0.41323,4.15696,22.2105146666667
-0.67126,4.13234,22.2105146666667
-3.93611,3.94512,22.2105146666667
-1.95744,4.02297,22.2220983333333
-1.7786,4.0294,22.2105146666667
-1.29924,4.05256,22.2105146666667
-1.59649,4.03583,22.2220983333333
-2.52907,3.98887,22.430563
-2.84592,3.97021,22.430563
-2.86062,3.96378,22.430563
-2.26122,3.98887,22.4421466666667
-1.94274,3.98436,22.430563
-1.47073,4.02168,22.430563
-1.42174,4.02618,22.430563
-1.18737,4.03776,22.4421466666667
-1.57689,4.02039,22.430563
-1.58424,4.01846,22.639038
-1.5377,4.0191,22.430563
-1.51075,4.03583,22.6622053333333
-2.19671,3.99015,22.6506216666667
-1.29843,4.01524,22.6506216666667
-0.91461,4.04484,22.6506216666667
-2.49641,3.97471,22.6506216666667
-1.64794,4.00817,22.6506216666667
-1.4789,4.01653,22.6506216666667
-2.3535,3.99401,22.87067
-2.09708,3.96635,22.639038
-1.26984,4.0191,22.8590966666667
-1.28128,4.02039,22.8590966666667
-1.43807,4.01331,22.639038
-1.64549,4.00559,22.8590966666667
-1.80146,3.99659,22.8590966666667
-1.42663,4.01138,22.8590966666667
-1.65121,4.00238,22.8590966666667
-1.80146,3.99401,22.8590966666667
-1.62589,3.9998,22.8590966666667
-0.8893,4.03069,22.8590966666667
-1.26494,4.0191,22.8590966666667
-1.25188,4.02039,22.87067
-1.46257,4.01074,22.8590966666667
-1.47155,4.00881,22.87067
-1.25351,4.01653,22.8590966666667
-1.1841,4.0191,22.8590966666667
-1.25024,4.01782,22.87067
-1.41275,4.01074,22.8590966666667
-1.48788,4.00752,22.8590966666667
-1.68469,3.99594,22.87067
-1.71082,3.99401,22.8590966666667
-1.74267,3.99144,22.8590966666667
-1.5328,3.99916,22.87067
-1.53198,3.99852,23.079145
-1.48298,3.9998,22.8590966666667
-1.06814,4.01653,23.079145
-0.78967,4.01331,23.0675613333333
-0.71781,4.03197,23.079145
-0.75129,4.03326,23.079145
-1.30578,4.01203,23.0675613333333
-1.28291,4.01074,23.079145
-0.43689,4.04548,23.079145
-0.73169,4.05642,23.079145
-2.02358,3.99401,23.079145
-1.00118,4.02297,23.079145
-0.8452,4.04098,23.0907286666667
-2.49396,3.98565,23.079145
0.53083,4.07975,23.079145
-2.36085,4.01203,23.079145
-3.07131,3.9374,23.079145
-2.31267,3.94833,23.079145
-2.33308,3.95734,23.079145
0.85586,4.06817,23.079145
-0.51039,4.0487,23.079145
-2.42536,3.96828,23.079145
-2.21141,3.96699,23.079145
-0.44751,4.0294,23.2992036666667
-1.88231,3.99401,23.079145
-1.96642,3.97343,23.0675613333333
-1.35804,3.99787,23.2992036666667
-0.70883,4.02039,23.2992036666667
-0.46139,4.03583,23.2992036666667
-1.57281,4.00559,23.2992036666667
-2.28735,3.96249,23.2992036666667
-2.40413,3.96635,23.28762
-2.10606,3.9612,23.2992036666667
-1.99582,3.96185,23.2992036666667
-1.96152,3.96185,23.28762
-2.45394,3.91874,23.2992036666667
-0.95871,3.99594,23.2992036666667
-0.91216,4.00238,23.2992036666667
-0.43363,4.02618,23.5076786666667
-0.0098,4.036,23.5076786666667
0.50551,4.06946,23.5076786666667
3.5778,4.19749,23.5076786666667
2.39609,4.15117,23.5076786666667
1.19723,4.12479,23.5076786666667
0.01225,4.08151,23.5076786666667
-0.06778,4.07572,23.5076786666667
-0.0686,4.07443,23.496095
-0.0686,4.07379,23.519252
-0.0686,4.07315,23.519252
-0.0686,4.07315,23.5076786666667
-0.0686,4.07315,23.5076786666667
-0.12494,4.07057,23.519252
-0.94156,4.03648,23.519252
-0.17721,4.06607,23.5076786666667
-1.38254,4.0191,23.5076786666667
-0.0392,4.06864,23.5076786666667
0.4998,4.09326,23.5076786666667
-0.02532,4.07443,23.519252
-0.06778,4.0725,23.5076786666667
-0.06778,4.0725,23.5076786666667
-1.58424,4.01331,23.519252
-0.57163,4.04162,23.5076786666667
0.40997,4.09069,23.5076786666667
-2.31103,3.97922,23.496095
-0.81417,4.03004,23.5076786666667
-0.41566,4.04484,23.5076786666667
3.01676,4.18334,23.5076786666667
-0.0686,4.07443,23.5076786666667
